Depth,Calcite,Dolomite,Pyrite,Porosity,Bulk_Porosity,Volume_Closure,RMSE
3386.5,0.5762,0.0,0.174,0.2498,0.2281,1.0,0.23
3386.6,0.572,0.0,0.1763,0.2517,0.2301,1.0,0.2231
3386.7,0.5811,0.0,0.1704,0.2485,0.2268,1.0,0.2046
3386.8,0.5836,0.0,0.1666,0.2499,0.2281,1.0,0.1957
3386.9,0.5758,0.0,0.1696,0.2546,0.2314,1.0,0.2083
3387.0,0.5664,0.0,0.1762,0.2574,0.2314,1.0,0.2326
3387.1,0.5757,0.0,0.1757,0.2486,0.2206,1.0,0.245
3387.2,0.6062,0.0,0.1643,0.2295,0.2033,1.0,0.2308
3387.3,0.6543,0.0,0.1424,0.2033,0.181,1.0,0.1924
3387.4,0.701,0.0,0.1198,0.1791,0.1599,1.0,0.1544
3387.5,0.7235,0.0,0.1069,0.1696,0.152,1.0,0.1367
3387.6,0.7278,0.0,0.1019,0.1703,0.1532,1.0,0.137
3387.7,0.7198,0.0,0.1026,0.1776,0.1602,1.0,0.1417
3387.8,0.7098,0.0,0.1055,0.1846,0.1669,1.0,0.141
3387.9,0.6945,0.0,0.1126,0.1929,0.1749,1.0,0.1373
3388.0,0.6878,0.0,0.1189,0.1933,0.1742,1.0,0.1406
3388.1,0.6609,0.0,0.1344,0.2047,0.1836,1.0,0.1516
3388.2,0.6201,0.0,0.1562,0.2237,0.2017,1.0,0.1777
3388.3,0.5885,0.0,0.1731,0.2384,0.2157,1.0,0.2059
3388.4,0.5811,0.0,0.176,0.2429,0.2202,1.0,0.2186
3388.5,0.5928,0.0,0.1644,0.2429,0.2213,1.0,0.2013
3388.6,0.628,0.0,0.1397,0.2324,0.2129,1.0,0.1726
3388.7,0.6423,0.0,0.1223,0.2354,0.218,1.0,0.1454
3388.8,0.6394,0.0,0.1157,0.2449,0.2286,1.0,0.139
3388.9,0.6271,0.0,0.1186,0.2544,0.2383,1.0,0.1569
3389.0,0.6169,0.0,0.1254,0.2576,0.2425,1.0,0.1876
3389.1,0.6083,0.0,0.1334,0.2583,0.244,1.0,0.2096
3389.2,0.607,0.0,0.1389,0.2541,0.2403,1.0,0.2207
3389.3,0.6079,0.0,0.1454,0.2467,0.2339,1.0,0.2287
3389.4,0.5952,0.0,0.1573,0.2475,0.2335,1.0,0.2271
3389.5,0.5793,0.0,0.1701,0.2506,0.2338,1.0,0.2235
3389.6,0.5611,0.0,0.1823,0.2566,0.2363,1.0,0.226
3389.7,0.547,0.0,0.1916,0.2613,0.2377,1.0,0.2369
3389.8,0.5371,0.0,0.1986,0.2643,0.2388,1.0,0.2495
3389.9,0.5406,0.0,0.1992,0.2602,0.2338,1.0,0.2493
3390.0,0.5557,0.0,0.1925,0.2518,0.2258,1.0,0.2333
3390.1,0.5723,0.0,0.1822,0.2455,0.2211,1.0,0.2135
3390.2,0.5906,0.0,0.1696,0.2397,0.2159,1.0,0.2013
3390.3,0.5986,0.0,0.1606,0.2409,0.218,1.0,0.1993
3390.4,0.6148,0.0,0.1494,0.2358,0.2143,1.0,0.1987
3390.5,0.638,0.0,0.1366,0.2254,0.2043,1.0,0.1841
3390.6,0.6565,0.0,0.1302,0.2134,0.1925,1.0,0.1726
3390.7,0.6414,0.0,0.1419,0.2167,0.1953,1.0,0.1759
3390.8,0.6032,0.0,0.1672,0.2296,0.2066,1.0,0.2049
3390.9,0.5629,0.0,0.194,0.2432,0.217,1.0,0.2415
3391.0,0.5413,0.0,0.2098,0.2489,0.2209,1.0,0.27
3391.1,0.5363,0.0,0.2134,0.2503,0.2225,1.0,0.2729
3391.2,0.5519,0.0,0.2061,0.242,0.2158,1.0,0.2594
3391.3,0.567,0.0,0.1987,0.2343,0.2097,1.0,0.24
3391.4,0.5686,0.0,0.1983,0.2331,0.2095,1.0,0.2296
3391.5,0.5622,0.0,0.2015,0.2363,0.2124,1.0,0.2311
3391.6,0.5566,0.0,0.2026,0.2408,0.2163,1.0,0.2384
3391.7,0.5612,0.0,0.1978,0.241,0.2153,1.0,0.2436
3391.8,0.5617,0.0,0.1947,0.2437,0.2187,1.0,0.2461
3391.9,0.565,0.0,0.1919,0.2432,0.2189,1.0,0.243
3392.0,0.5671,0.0,0.1904,0.2425,0.2195,1.0,0.2371
3392.1,0.5717,0.0,0.1873,0.241,0.219,1.0,0.2306
3392.2,0.5771,0.0,0.1832,0.2397,0.2177,1.0,0.2271
3392.3,0.5713,0.0,0.1838,0.2449,0.2233,1.0,0.2341
3392.4,0.5522,0.0,0.1904,0.2574,0.2352,1.0,0.2435
3392.5,0.5266,0.0,0.1999,0.2735,0.2507,1.0,0.2495
3392.6,0.5113,0.0,0.2059,0.2828,0.2592,1.0,0.2544
3392.7,0.5089,0.0,0.2067,0.2844,0.2593,1.0,0.2588
3392.8,0.5113,0.0,0.2061,0.2826,0.2575,1.0,0.27
3392.9,0.5195,0.0,0.2033,0.2773,0.2519,1.0,0.2754
3393.0,0.533,0.0,0.1977,0.2692,0.2433,1.0,0.266
3393.1,0.5519,0.0,0.19,0.2581,0.2328,1.0,0.2476
3393.2,0.5615,0.0,0.1858,0.2527,0.2285,1.0,0.2308
3393.3,0.5555,0.0,0.1883,0.2562,0.2335,1.0,0.2287
3393.4,0.5479,0.0,0.1928,0.2593,0.2368,1.0,0.2425
3393.5,0.5324,0.0,0.2002,0.2674,0.244,1.0,0.2565
3393.6,0.5081,0.0,0.212,0.2799,0.2571,1.0,0.2734
3393.7,0.4862,0.0,0.2236,0.2902,0.2664,1.0,0.2882
3393.8,0.4543,0.0,0.2385,0.3072,0.2814,1.0,0.2981
3393.9,0.4355,0.0,0.2481,0.3164,0.2885,1.0,0.3114
3394.0,0.4193,0.0,0.2554,0.3253,0.2962,1.0,0.3197
3394.1,0.4184,0.0,0.2567,0.3249,0.2957,1.0,0.3275
3394.2,0.4298,0.0,0.2527,0.3175,0.2886,1.0,0.3294
3394.3,0.4475,0.0,0.2452,0.3074,0.2798,1.0,0.3246
3394.4,0.4663,0.0,0.2361,0.2976,0.2721,1.0,0.3124
3394.5,0.4824,0.0,0.2277,0.2899,0.2657,1.0,0.2952
3394.6,0.493,0.0,0.221,0.2859,0.2633,1.0,0.2752
3394.7,0.5135,0.0,0.2097,0.2768,0.2536,1.0,0.2541
3394.8,0.5338,0.0,0.1976,0.2687,0.2455,1.0,0.2382
3394.9,0.5561,0.0,0.1852,0.2587,0.2342,1.0,0.2285
3395.0,0.562,0.0,0.1819,0.2561,0.2309,1.0,0.2284
3395.1,0.5489,0.0,0.1881,0.2629,0.2387,1.0,0.2336
3395.2,0.5527,0.0,0.1874,0.2599,0.2343,1.0,0.2317
3395.3,0.5676,0.0,0.18,0.2524,0.2265,1.0,0.2233
3395.4,0.5947,0.0,0.1661,0.2392,0.2139,1.0,0.2093
3395.5,0.6137,0.0,0.1556,0.2306,0.2074,1.0,0.196
3395.6,0.6256,0.0,0.1499,0.2244,0.2024,1.0,0.1859
3395.7,0.6178,0.0,0.1545,0.2277,0.2064,1.0,0.1868
3395.8,0.5859,0.0,0.1717,0.2424,0.2205,1.0,0.2049
3395.9,0.5435,0.0,0.1952,0.2613,0.2367,1.0,0.2347
3396.0,0.5009,0.0,0.2182,0.2809,0.2527,1.0,0.2638
3396.1,0.4722,0.0,0.2323,0.2955,0.2657,1.0,0.2797
3396.2,0.4681,0.0,0.2322,0.2997,0.269,1.0,0.2785
3396.3,0.4771,0.0,0.224,0.2989,0.2686,1.0,0.2692
3396.4,0.4877,0.0,0.215,0.2973,0.2684,1.0,0.263
3396.5,0.4834,0.0,0.2121,0.3045,0.2765,1.0,0.2581
3396.6,0.4767,0.0,0.2107,0.3127,0.2853,1.0,0.2587
3396.7,0.4661,0.0,0.2112,0.3227,0.297,1.0,0.2638
3396.8,0.4571,0.0,0.2129,0.33,0.3061,1.0,0.2744
3396.9,0.4572,0.0,0.2144,0.3284,0.304,1.0,0.2884
3397.0,0.4625,0.0,0.2178,0.3197,0.2958,1.0,0.3057
3397.1,0.4662,0.0,0.2231,0.3107,0.2891,1.0,0.3166
3397.2,0.4718,0.0,0.2264,0.3018,0.2818,1.0,0.3174
3397.3,0.4836,0.0,0.2252,0.2912,0.2728,1.0,0.3163
3397.4,0.4904,0.0,0.2226,0.287,0.2688,1.0,0.3109
3397.5,0.4897,0.0,0.2202,0.2901,0.2716,1.0,0.3033
3397.6,0.4895,0.0,0.2168,0.2937,0.2753,1.0,0.298
3397.7,0.4874,0.0,0.2147,0.2979,0.2787,1.0,0.2939
3397.8,0.4824,0.0,0.2153,0.3023,0.2816,1.0,0.2915
3397.9,0.4697,0.0,0.2204,0.3099,0.2886,1.0,0.2923
3398.0,0.4604,0.0,0.2257,0.3138,0.2904,1.0,0.2966
3398.1,0.4514,0.0,0.231,0.3177,0.2926,1.0,0.2987
3398.2,0.4478,0.0,0.2333,0.3189,0.2937,1.0,0.296
3398.3,0.4654,0.0,0.2273,0.3073,0.2826,1.0,0.2934
3398.4,0.4814,0.0,0.2211,0.2975,0.273,1.0,0.2847
3398.5,0.495,0.0,0.2161,0.2888,0.2636,1.0,0.2785
3398.6,0.4938,0.0,0.2168,0.2895,0.2633,1.0,0.2759
3398.7,0.4882,0.0,0.2183,0.2935,0.265,1.0,0.2759
3398.8,0.4846,0.0,0.2183,0.297,0.2665,1.0,0.2757
3398.9,0.4815,0.0,0.2182,0.3003,0.2696,1.0,0.2753
3399.0,0.4789,0.0,0.2192,0.3019,0.2712,1.0,0.2745
3399.1,0.4759,0.0,0.2209,0.3032,0.2744,1.0,0.2738
3399.2,0.4846,0.0,0.2153,0.3001,0.2713,1.0,0.2615
3399.3,0.508,0.0,0.2006,0.2914,0.2631,1.0,0.2382
3399.4,0.5414,0.0,0.1814,0.2772,0.2501,1.0,0.2155
3399.5,0.5645,0.0,0.1696,0.2659,0.2395,1.0,0.2045
3399.6,0.5658,0.0,0.1721,0.2621,0.2356,1.0,0.2162
3399.7,0.548,0.0,0.184,0.268,0.2401,1.0,0.2333
3399.8,0.5391,0.0,0.1911,0.2698,0.2422,1.0,0.2443
3399.9,0.5455,0.0,0.1888,0.2657,0.2394,1.0,0.2374
3400.0,0.5627,0.0,0.181,0.2563,0.2315,1.0,0.2226
3400.1,0.556,0.0,0.1825,0.2615,0.2381,1.0,0.2143
3400.2,0.5431,0.0,0.1875,0.2694,0.2466,1.0,0.2265
3400.3,0.5245,0.0,0.1937,0.2818,0.2607,1.0,0.2462
3400.4,0.5224,0.0,0.1914,0.2862,0.2669,1.0,0.2558
3400.5,0.5506,0.0,0.1766,0.2728,0.2557,1.0,0.2521
3400.6,0.5843,0.0,0.1602,0.2554,0.2393,1.0,0.2354
3400.7,0.6041,0.0,0.1523,0.2436,0.2273,1.0,0.2213
3400.8,0.5964,0.0,0.1585,0.245,0.2284,1.0,0.2213
3400.9,0.5758,0.0,0.1714,0.2528,0.2342,1.0,0.2301
3401.0,0.5667,0.0,0.1784,0.2549,0.2338,1.0,0.2389
3401.1,0.5833,0.0,0.1708,0.2459,0.2226,1.0,0.2318
3401.2,0.6224,0.0,0.148,0.2296,0.207,1.0,0.2035
3401.3,0.6723,0.0,0.1162,0.2114,0.1909,1.0,0.1602
3401.4,0.6982,0.0,0.0948,0.207,0.1893,1.0,0.126
3401.5,0.7072,0.0,0.089,0.2038,0.1877,1.0,0.1332
3401.6,0.6728,0.0,0.1082,0.219,0.2027,1.0,0.163
3401.7,0.6341,0.0,0.1337,0.2322,0.2154,1.0,0.1982
3401.8,0.6139,0.0,0.1513,0.2348,0.2169,1.0,0.2175
3401.9,0.6011,0.0,0.1629,0.236,0.2163,1.0,0.2195
3402.0,0.582,0.0,0.1763,0.2416,0.2192,1.0,0.2294
3402.1,0.5532,0.0,0.193,0.2538,0.2274,1.0,0.2488
3402.2,0.5069,0.0,0.2139,0.2792,0.2503,1.0,0.2677
3402.3,0.473,0.0,0.2277,0.2993,0.2684,1.0,0.2821
3402.4,0.4547,0.0,0.2335,0.3118,0.2794,1.0,0.2902
3402.5,0.4437,0.0,0.2359,0.3204,0.287,1.0,0.2931
3402.6,0.4402,0.0,0.2354,0.3244,0.2921,1.0,0.2935
3402.7,0.4553,0.0,0.2273,0.3174,0.2848,1.0,0.2876
3402.8,0.4757,0.0,0.2169,0.3075,0.2762,1.0,0.2762
3402.9,0.4968,0.0,0.2069,0.2964,0.2663,1.0,0.2621
3403.0,0.5133,0.0,0.2001,0.2866,0.2573,1.0,0.2492
3403.1,0.5186,0.0,0.1986,0.2828,0.2542,1.0,0.2421
3403.2,0.5146,0.0,0.2011,0.2843,0.2565,1.0,0.2409
3403.3,0.5048,0.0,0.2069,0.2884,0.2591,1.0,0.251
3403.4,0.4837,0.0,0.2178,0.2985,0.2683,1.0,0.2718
3403.5,0.4583,0.0,0.2298,0.312,0.2835,1.0,0.2937
3403.6,0.4422,0.0,0.2367,0.3211,0.295,1.0,0.3101
3403.7,0.4413,0.0,0.2369,0.3217,0.2958,1.0,0.3193
3403.8,0.4437,0.0,0.2358,0.3206,0.2963,1.0,0.3216
3403.9,0.4597,0.0,0.2314,0.3089,0.2864,1.0,0.3188
3404.0,0.4781,0.0,0.2267,0.2952,0.2747,1.0,0.3044
3404.1,0.5011,0.0,0.2186,0.2803,0.2605,1.0,0.2839
3404.2,0.5291,0.0,0.2062,0.2647,0.2435,1.0,0.2633
3404.3,0.5401,0.0,0.1987,0.2612,0.239,1.0,0.2461
3404.4,0.5448,0.0,0.1946,0.2606,0.2367,1.0,0.2403
3404.5,0.5411,0.0,0.1949,0.264,0.2398,1.0,0.2396
3404.6,0.5375,0.0,0.1952,0.2673,0.2428,1.0,0.2389
3404.7,0.5296,0.0,0.1967,0.2737,0.2509,1.0,0.2407
3404.8,0.527,0.0,0.1955,0.2775,0.2555,1.0,0.2452
3404.9,0.5245,0.0,0.1939,0.2816,0.2607,1.0,0.2531
3405.0,0.5287,0.0,0.19,0.2812,0.2603,1.0,0.2587
3405.1,0.5312,0.0,0.1876,0.2811,0.2612,1.0,0.259
3405.2,0.535,0.0,0.1851,0.2799,0.2604,1.0,0.2526
3405.3,0.5367,0.0,0.1825,0.2808,0.2613,1.0,0.2428
3405.4,0.5458,0.0,0.1759,0.2783,0.2579,1.0,0.2367
3405.5,0.5695,0.0,0.1624,0.2681,0.2457,1.0,0.2296
3405.6,0.6069,0.0,0.143,0.2501,0.2268,1.0,0.2155
3405.7,0.633,0.0,0.1283,0.2387,0.2164,1.0,0.1893
3405.8,0.647,0.0,0.1215,0.2315,0.2111,1.0,0.1689
3405.9,0.6432,0.0,0.127,0.2298,0.21,1.0,0.174
3406.0,0.6086,0.0,0.1486,0.2429,0.222,1.0,0.1994
3406.1,0.5605,0.0,0.1761,0.2634,0.2403,1.0,0.2278
3406.2,0.5279,0.0,0.1954,0.2767,0.2533,1.0,0.2501
3406.3,0.5068,0.0,0.2051,0.2881,0.2651,1.0,0.2525
3406.4,0.5028,0.0,0.2059,0.2913,0.2691,1.0,0.2545
3406.5,0.4975,0.0,0.207,0.2955,0.2747,1.0,0.2634
3406.6,0.4922,0.0,0.2094,0.2984,0.2779,1.0,0.2759
3406.7,0.4892,0.0,0.2116,0.2992,0.2778,1.0,0.2834
3406.8,0.4913,0.0,0.211,0.2977,0.2758,1.0,0.2807
3406.9,0.4904,0.0,0.2103,0.2993,0.2799,1.0,0.2736
3407.0,0.4934,0.0,0.2082,0.2984,0.2808,1.0,0.2699
3407.1,0.5021,0.0,0.2051,0.2929,0.2749,1.0,0.2731
3407.2,0.5057,0.0,0.2039,0.2904,0.2716,1.0,0.2744
3407.3,0.5087,0.0,0.2015,0.2897,0.2705,1.0,0.2661
3407.4,0.5227,0.0,0.1936,0.2838,0.264,1.0,0.2525
3407.5,0.5394,0.0,0.1841,0.2765,0.2552,1.0,0.2407
3407.6,0.5632,0.0,0.1736,0.2633,0.2382,1.0,0.2375
3407.7,0.5803,0.0,0.1682,0.2515,0.2218,1.0,0.2394
3407.8,0.5808,0.0,0.1725,0.2467,0.2145,1.0,0.2436
3407.9,0.5849,0.0,0.1775,0.2376,0.2043,1.0,0.2463
3408.0,0.5889,0.0,0.182,0.2291,0.1962,1.0,0.2424
3408.1,0.592,0.0,0.1837,0.2242,0.1932,1.0,0.2319
3408.2,0.5987,0.0,0.18,0.2213,0.1928,1.0,0.217
3408.3,0.61,0.0,0.172,0.218,0.1915,1.0,0.2027
3408.4,0.62,0.0,0.1642,0.2158,0.1905,1.0,0.1933
3408.5,0.6182,0.0,0.1637,0.2182,0.192,1.0,0.1927
3408.6,0.6005,0.0,0.1742,0.2253,0.1974,1.0,0.2083
3408.7,0.5576,0.0,0.1975,0.2449,0.2161,1.0,0.2334
3408.8,0.5211,0.0,0.2174,0.2615,0.2334,1.0,0.2538
3408.9,0.5069,0.0,0.2235,0.2696,0.2452,1.0,0.2594
3409.0,0.5265,0.0,0.2123,0.2612,0.2405,1.0,0.2496
3409.1,0.5591,0.0,0.1951,0.2458,0.2273,1.0,0.2366
3409.2,0.5862,0.0,0.1817,0.2322,0.2154,1.0,0.2303
3409.3,0.6023,0.0,0.1737,0.2239,0.2063,1.0,0.2259
3409.4,0.611,0.0,0.169,0.22,0.1999,1.0,0.2228
3409.5,0.5992,0.0,0.1734,0.2274,0.205,1.0,0.2276
3409.6,0.5683,0.0,0.1873,0.2444,0.219,1.0,0.24
3409.7,0.5354,0.0,0.2037,0.2609,0.2329,1.0,0.2585
3409.8,0.5153,0.0,0.2133,0.2714,0.2417,1.0,0.2671
3409.9,0.5184,0.0,0.2107,0.2709,0.2403,1.0,0.262
3410.0,0.534,0.0,0.2016,0.2644,0.2336,1.0,0.2514
3410.1,0.5462,0.0,0.1948,0.2589,0.2283,1.0,0.2457
3410.2,0.5568,0.0,0.1914,0.2518,0.22,1.0,0.2463
3410.3,0.5578,0.0,0.1943,0.2479,0.216,1.0,0.2506
3410.4,0.5598,0.0,0.1974,0.2429,0.2118,1.0,0.2504
3410.5,0.5696,0.0,0.1959,0.2345,0.2054,1.0,0.2408
3410.6,0.582,0.0,0.1916,0.2264,0.2003,1.0,0.227
3410.7,0.6007,0.0,0.1843,0.215,0.1896,1.0,0.2148
3410.8,0.595,0.0,0.1868,0.2181,0.1937,1.0,0.2155
3410.9,0.5685,0.0,0.1977,0.2338,0.2107,1.0,0.2267
3411.0,0.5414,0.0,0.2068,0.2518,0.2306,1.0,0.2367
3411.1,0.5365,0.0,0.2025,0.261,0.2414,1.0,0.2321
3411.2,0.5552,0.0,0.1839,0.2609,0.2426,1.0,0.2124
3411.3,0.5831,0.0,0.16,0.2569,0.2394,1.0,0.1901
3411.4,0.6054,0.0,0.1408,0.2537,0.2355,1.0,0.1746
3411.5,0.6189,0.0,0.1314,0.2497,0.2301,1.0,0.1764
3411.6,0.6264,0.0,0.1289,0.2448,0.2226,1.0,0.1812
3411.7,0.6273,0.0,0.1307,0.2421,0.2203,1.0,0.1832
3411.8,0.6466,0.0,0.1234,0.23,0.2092,1.0,0.172
3411.9,0.6816,0.0,0.1088,0.2096,0.1906,1.0,0.1528
3412.0,0.7077,0.0,0.099,0.1934,0.1755,1.0,0.1343
3412.1,0.7002,0.0,0.1066,0.1932,0.1757,1.0,0.1319
3412.2,0.6724,0.0,0.1284,0.1992,0.1811,1.0,0.1618
3412.3,0.6054,0.0,0.167,0.2276,0.207,1.0,0.2057
3412.4,0.5386,0.0,0.2028,0.2586,0.235,1.0,0.2487
3412.5,0.5044,0.0,0.2192,0.2764,0.2512,1.0,0.2716
3412.6,0.5217,0.0,0.2072,0.2712,0.2455,1.0,0.2622
3412.7,0.5688,0.0,0.1763,0.2549,0.2311,1.0,0.2234
3412.8,0.6214,0.0,0.1407,0.2378,0.2161,1.0,0.1726
3412.9,0.6669,0.0,0.1108,0.2223,0.2026,1.0,0.1334
3413.0,0.7051,0.0,0.0875,0.2073,0.1887,1.0,0.1079
3413.1,0.7236,0.0,0.0747,0.2017,0.1842,1.0,0.0941
3413.2,0.7371,0.0,0.0664,0.1965,0.1804,1.0,0.0911
3413.3,0.7531,0.0,0.0575,0.1893,0.1733,1.0,0.0825
3413.4,0.7745,0.0,0.0478,0.1777,0.1628,1.0,0.0718
3413.5,0.7898,0.0,0.0408,0.1694,0.1561,1.0,0.0538
3413.6,0.8115,0.0,0.0327,0.1558,0.1437,1.0,0.0395
3413.7,0.8227,0.0,0.0303,0.147,0.1339,1.0,0.0328
3413.8,0.801,0.0,0.0444,0.1547,0.1403,1.0,0.0497
3413.9,0.7587,0.0,0.0688,0.1726,0.1557,1.0,0.0808
3414.0,0.7181,0.0,0.0921,0.1898,0.1707,1.0,0.1143
3414.1,0.7025,0.0,0.1016,0.1959,0.1757,1.0,0.1298
3414.2,0.7226,0.0,0.0929,0.1845,0.1647,1.0,0.1232
3414.3,0.7475,0.0,0.0804,0.1722,0.1545,1.0,0.1059
3414.4,0.76,0.0,0.0735,0.1665,0.1511,1.0,0.0911
3414.5,0.7683,0.0,0.0698,0.1619,0.1479,1.0,0.0832
3414.6,0.7733,0.0,0.0665,0.1602,0.1467,1.0,0.0756
3414.7,0.7839,0.0,0.0585,0.1576,0.1437,1.0,0.0628
3414.8,0.8059,0.0,0.0439,0.1501,0.1357,1.0,0.0484
3414.9,0.8156,0.0,0.034,0.1504,0.1356,1.0,0.0362
3415.0,0.8104,0.0,0.0318,0.1578,0.1422,1.0,0.0304
3415.1,0.7971,0.0,0.0369,0.166,0.1489,1.0,0.0372
3415.2,0.7722,0.0,0.052,0.1758,0.1568,1.0,0.0637
3415.3,0.7274,0.0,0.0777,0.1949,0.1751,1.0,0.0995
3415.4,0.6988,0.0,0.0944,0.2069,0.1872,1.0,0.1197
3415.5,0.6879,0.0,0.0977,0.2144,0.196,1.0,0.1118
3415.6,0.7023,0.0,0.0871,0.2106,0.1941,1.0,0.0945
3415.7,0.7138,0.0,0.0774,0.2088,0.1922,1.0,0.0846
3415.8,0.7065,0.0,0.0781,0.2155,0.1975,1.0,0.0943
3415.9,0.6797,0.0,0.0909,0.2293,0.2101,1.0,0.1204
3416.0,0.6477,0.0,0.111,0.2413,0.2196,1.0,0.1536
3416.1,0.6088,0.0,0.1403,0.2509,0.2274,1.0,0.1978
3416.2,0.5596,0.0,0.1766,0.2637,0.2388,1.0,0.2417
3416.3,0.5219,0.0,0.2049,0.2732,0.2485,1.0,0.2676
3416.4,0.5061,0.0,0.2162,0.2776,0.2565,1.0,0.2679
3416.5,0.5183,0.0,0.2071,0.2747,0.2568,1.0,0.2452
3416.6,0.5468,0.0,0.1833,0.2699,0.2531,1.0,0.2106
3416.7,0.5808,0.0,0.1535,0.2656,0.2491,1.0,0.1804
3416.8,0.6025,0.0,0.1305,0.2669,0.2508,1.0,0.1633
3416.9,0.6067,0.0,0.1221,0.2711,0.2552,1.0,0.1677
3417.0,0.6045,0.0,0.126,0.2695,0.2532,1.0,0.1935
3417.1,0.5867,0.0,0.1405,0.2728,0.255,1.0,0.2151
3417.2,0.5765,0.0,0.1525,0.2709,0.252,1.0,0.2276
3417.3,0.5731,0.0,0.161,0.2659,0.2462,1.0,0.2326
3417.4,0.5714,0.0,0.1676,0.261,0.2396,1.0,0.2334
3417.5,0.5648,0.0,0.1755,0.2596,0.2376,1.0,0.2351
3417.6,0.5606,0.0,0.1801,0.2593,0.2376,1.0,0.2328
3417.7,0.5674,0.0,0.1761,0.2565,0.2357,1.0,0.22
3417.8,0.5751,0.0,0.1671,0.2577,0.2389,1.0,0.2017
3417.9,0.5867,0.0,0.1556,0.2577,0.2398,1.0,0.1902
3418.0,0.5836,0.0,0.1527,0.2637,0.2457,1.0,0.1961
3418.1,0.5632,0.0,0.1622,0.2745,0.2575,1.0,0.2216
3418.2,0.5428,0.0,0.1739,0.2833,0.2665,1.0,0.2465
3418.3,0.5405,0.0,0.1766,0.2829,0.2663,1.0,0.2542
3418.4,0.5569,0.0,0.1693,0.2738,0.2586,1.0,0.2451
3418.5,0.581,0.0,0.1583,0.2607,0.2458,1.0,0.2274
3418.6,0.5927,0.0,0.1539,0.2534,0.2385,1.0,0.2172
3418.7,0.5868,0.0,0.1572,0.256,0.2416,1.0,0.2144
3418.8,0.586,0.0,0.1575,0.2565,0.2413,1.0,0.2115
3418.9,0.5903,0.0,0.1541,0.2556,0.2402,1.0,0.2065
3419.0,0.5943,0.0,0.1512,0.2544,0.2397,1.0,0.2047
3419.1,0.5883,0.0,0.1545,0.2572,0.2439,1.0,0.2128
3419.2,0.5787,0.0,0.1618,0.2594,0.2463,1.0,0.2269
3419.3,0.5699,0.0,0.1698,0.2603,0.2467,1.0,0.2389
3419.4,0.5649,0.0,0.1741,0.261,0.2479,1.0,0.2402
3419.5,0.5784,0.0,0.1668,0.2548,0.2413,1.0,0.2247
3419.6,0.6089,0.0,0.1476,0.2434,0.2285,1.0,0.1931
3419.7,0.6434,0.0,0.1233,0.2333,0.218,1.0,0.1578
3419.8,0.6649,0.0,0.104,0.2311,0.215,1.0,0.1297
3419.9,0.661,0.0,0.1007,0.2382,0.2204,1.0,0.1288
3420.0,0.6296,0.0,0.1183,0.2521,0.2319,1.0,0.1631
3420.1,0.5671,0.0,0.1537,0.2791,0.2579,1.0,0.2075
3420.2,0.5293,0.0,0.1781,0.2926,0.2692,1.0,0.2385
3420.3,0.5183,0.0,0.1854,0.2963,0.2732,1.0,0.2448
3420.4,0.5274,0.0,0.1791,0.2935,0.2721,1.0,0.2393
3420.5,0.5406,0.0,0.1714,0.288,0.2668,1.0,0.2406
3420.6,0.5446,0.0,0.17,0.2854,0.2637,1.0,0.2531
3420.7,0.5401,0.0,0.1739,0.286,0.2642,1.0,0.2648
3420.8,0.5422,0.0,0.1758,0.282,0.2601,1.0,0.2665
3420.9,0.5548,0.0,0.1731,0.2722,0.25,1.0,0.2569
3421.0,0.5625,0.0,0.1722,0.2653,0.2441,1.0,0.2454
3421.1,0.5582,0.0,0.177,0.2648,0.2444,1.0,0.2411
3421.2,0.5503,0.0,0.1851,0.2646,0.2429,1.0,0.247
3421.3,0.5315,0.0,0.1981,0.2704,0.2471,1.0,0.2577
3421.4,0.5144,0.0,0.2092,0.2764,0.2523,1.0,0.2685
3421.5,0.5037,0.0,0.2148,0.2815,0.2572,1.0,0.2723
3421.6,0.5179,0.0,0.2086,0.2735,0.2472,1.0,0.2721
3421.7,0.5287,0.0,0.2016,0.2697,0.2433,1.0,0.2656
3421.8,0.5454,0.0,0.1916,0.263,0.2374,1.0,0.2543
3421.9,0.5681,0.0,0.1788,0.2531,0.2291,1.0,0.2383
3422.0,0.5902,0.0,0.166,0.2438,0.2218,1.0,0.2187
3422.1,0.6129,0.0,0.1544,0.2326,0.2115,1.0,0.2047
3422.2,0.622,0.0,0.1507,0.2272,0.2057,1.0,0.1999
3422.3,0.6099,0.0,0.1585,0.2317,0.2099,1.0,0.2084
3422.4,0.5817,0.0,0.1737,0.2447,0.2216,1.0,0.2209
3422.5,0.5555,0.0,0.1881,0.2564,0.2316,1.0,0.2341
3422.6,0.533,0.0,0.2,0.267,0.2419,1.0,0.248
3422.7,0.5308,0.0,0.2025,0.2667,0.2398,1.0,0.2601
3422.8,0.5377,0.0,0.2,0.2622,0.234,1.0,0.2715
3422.9,0.5447,0.0,0.1975,0.2578,0.23,1.0,0.2808
3423.0,0.549,0.0,0.1963,0.2547,0.2276,1.0,0.2808
3423.1,0.5612,0.0,0.1932,0.2455,0.2198,1.0,0.2748
3423.2,0.5724,0.0,0.1904,0.2373,0.2124,1.0,0.2595
3423.3,0.5804,0.0,0.1878,0.2318,0.2074,1.0,0.2431
3423.4,0.5737,0.0,0.1908,0.2355,0.2117,1.0,0.2367
3423.5,0.5573,0.0,0.1978,0.2449,0.2205,1.0,0.2387
